id,target
21253,0
21254,0
21255,0
21256,1
21257,1
21258,1
21259,1
21260,1
21261,0
21262,0
21263,1
21264,1
21265,1
21266,1
21267,0
21268,1
21269,0
21270,1
21271,0
21272,0
21273,1
21274,0
21275,1
21276,1
21277,1
21278,1
21279,1
21280,0
21281,1
21282,0
21283,1
21284,1
21285,0
21286,1
21287,0
21288,1
21289,1
21290,1
21291,1
21292,0
21293,0
21294,1
21295,0
21296,0
21297,0
21298,1
21299,0
21300,0
21301,1
21302,1
21303,0
21304,1
21305,0
21306,1
21307,0
21308,1
21309,1
21310,0
21311,1
21312,0
21313,0
21314,1
21315,0
21316,0
21317,1
21318,1
21319,0
21320,1
21321,1
21322,0
21323,0
21324,0
21325,1
21326,0
21327,1
21328,0
21329,0
21330,0
21331,1
21332,0
21333,0
21334,0
21335,0
21336,1
21337,0
21338,0
21339,1
21340,0
21341,1
21342,1
21343,1
21344,0
21345,1
21346,1
21347,1
21348,1
21349,1
21350,0
21351,1
21352,1
21353,0
21354,0
21355,0
21356,0
21357,0
21358,1
21359,0
21360,0
21361,0
21362,0
21363,1
21364,1
21365,0
21366,1
21367,1
21368,0
21369,1
21370,0
21371,1
21372,0
21373,1
21374,1
21375,1
21376,0
21377,1
21378,1
21379,1
21380,0
21381,0
21382,0
21383,0
21384,1
21385,1
21386,0
21387,1
21388,1
21389,1
21390,1
21391,1
21392,0
21393,1
21394,1
21395,1
21396,1
21397,1
21398,1
21399,1
21400,0
21401,0
21402,1
21403,0
21404,1
21405,1
21406,1
21407,0
21408,0
21409,1
21410,0
21411,0
21412,0
21413,0
21414,1
21415,1
21416,1
21417,1
21418,0
21419,1
21420,1
21421,0
21422,0
21423,1
21424,1
21425,0
21426,0
21427,0
21428,1
21429,1
21430,1
21431,1
21432,1
21433,1
21434,1
21435,1
21436,0
21437,0
21438,1
21439,1
21440,1
21441,1
21442,1
21443,0
21444,1
21445,1
21446,0
21447,1
21448,1
21449,0
21450,1
21451,0
21452,0
21453,1
21454,0
21455,0
21456,1
21457,0
21458,0
21459,1
21460,1
21461,0
21462,1
21463,0
21464,1
21465,1
21466,0
21467,1
21468,1
21469,1
21470,1
21471,1
21472,1
21473,0
21474,1
21475,1
21476,1
21477,1
21478,1
21479,1
21480,1
21481,1
21482,0
21483,1
21484,1
21485,1
21486,1
21487,0
21488,0
21489,1
21490,1
21491,1
21492,1
21493,1
21494,0
21495,1
21496,1
21497,0
21498,0
21499,0
21500,1
21501,0
21502,0
21503,0
21504,1
21505,1
21506,1
21507,1
21508,1
21509,0
21510,0
21511,0
21512,0
21513,0
21514,1
21515,1
21516,0
21517,0
21518,1
21519,0
21520,0
21521,1
21522,1
21523,0
21524,1
21525,0
21526,1
21527,0
21528,0
21529,0
21530,0
21531,1
21532,1
21533,1
21534,1
21535,0
21536,0
21537,0
21538,0
21539,1
21540,1
21541,1
21542,0
21543,0
21544,0
21545,1
21546,1
21547,0
21548,0
21549,1
21550,1
21551,0
21552,0
21553,0
21554,0
21555,0
21556,0
21557,1
21558,1
21559,1
21560,0
21561,0
21562,1
21563,1
21564,1
21565,1
21566,1
21567,0
21568,1
21569,0
21570,1
21571,0
21572,1
21573,1
21574,0
21575,1
21576,0
21577,0
21578,1
21579,0
21580,0
21581,1
21582,1
21583,0
21584,0
21585,0
21586,0
21587,1
21588,0
21589,1
21590,0
21591,0
21592,0
21593,0
21594,0
21595,0
21596,0
21597,0
21598,0
21599,1
21600,0
21601,0
21602,1
21603,1
21604,0
21605,1
21606,0
21607,0
21608,0
21609,0
21610,0
21611,0
21612,0
21613,1
21614,1
21615,1
21616,1
21617,1
21618,1
21619,1
21620,1
21621,0
21622,0
21623,0
21624,1
21625,0
21626,1
21627,1
21628,1
21629,1
21630,0
21631,1
21632,1
21633,0
21634,0
21635,1
21636,0
21637,0
21638,0
21639,0
21640,0
21641,0
21642,0
21643,1
21644,1
21645,1
21646,0
21647,1
21648,0
21649,0
21650,0
21651,1
21652,1
21653,0
21654,0
21655,0
21656,0
21657,0
21658,1
21659,0
21660,0
21661,1
21662,0
21663,1
21664,1
21665,0
21666,0
21667,1
21668,0
21669,0
21670,0
21671,0
21672,1
21673,0
21674,0
21675,1
21676,0
21677,1
21678,0
21679,1
21680,1
21681,0
21682,0
21683,0
21684,1
21685,1
21686,1
21687,1
21688,1
21689,1
21690,0
21691,1
21692,0
21693,0
21694,1
21695,1
21696,1
21697,1
21698,1
21699,1
21700,1
21701,1
21702,1
21703,0
21704,0
21705,1
21706,1
21707,1
21708,1
21709,1
21710,0
21711,0
21712,1
21713,1
21714,1
21715,0
21716,1
21717,0
21718,0
21719,0
21720,0
21721,0
21722,1
21723,0
21724,0
21725,0
21726,1
21727,1
21728,0
21729,1
21730,0
21731,0
21732,0
21733,0
21734,1
21735,0
21736,0
21737,0
21738,0
21739,0
21740,0
21741,0
21742,0
21743,1
21744,0
21745,1
21746,1
21747,1
21748,1
21749,0
21750,0
21751,1
21752,0
21753,1
21754,0
21755,1
21756,1
21757,0
21758,1
21759,0
21760,1
21761,1
21762,1
21763,0
21764,0
21765,1
21766,1
21767,1
21768,1
21769,1
21770,1
21771,0
21772,1
21773,0
21774,1
21775,1
21776,1
21777,1
21778,1
21779,0
21780,1
21781,0
21782,1
21783,1
21784,1
21785,1
21786,1
21787,0
21788,1
21789,0
21790,0
21791,1
21792,1
21793,1
21794,0
21795,0
21796,1
21797,0
21798,0
21799,0
21800,0
21801,0
21802,0
21803,0
21804,1
21805,1
21806,1
21807,0
21808,1
21809,0
21810,1
21811,1
21812,0
21813,1
21814,0
21815,1
21816,1
21817,0
21818,1
21819,1
21820,1
21821,1
21822,1
21823,1
21824,0
21825,1
21826,1
21827,1
21828,0
21829,1
21830,0
21831,1
21832,1
21833,1
21834,1
21835,1
21836,1
21837,1
21838,0
21839,1
21840,1
21841,0
21842,0
21843,1
21844,0
21845,1
21846,1
21847,0
21848,1
21849,1
21850,1
21851,0
21852,1
21853,0
21854,0
21855,0
21856,0
21857,0
21858,0
21859,1
21860,0
21861,0
21862,0
21863,0
21864,1
21865,1
21866,1
21867,0
21868,1
21869,1
21870,1
21871,0
21872,1
21873,1
21874,1
21875,0
21876,1
21877,1
21878,1
21879,0
21880,0
21881,0
21882,1
21883,0
21884,1
21885,1
21886,0
21887,0
21888,0
21889,1
21890,1
21891,0
21892,0
21893,1
21894,1
21895,0
21896,1
21897,1
21898,1
21899,0
21900,0
21901,1
21902,1
21903,0
21904,0
21905,1
21906,0
21907,1
21908,0
21909,0
21910,1
21911,1
21912,1
21913,1
21914,0
21915,1
21916,1
21917,1
21918,1
21919,1
21920,1
21921,1
21922,1
21923,1
21924,0
21925,1
21926,0
21927,0
21928,0
21929,1
21930,1
21931,1
21932,0
21933,1
21934,0
21935,1
21936,1
21937,0
21938,1
21939,1
21940,1
21941,0
21942,0
21943,0
21944,0
21945,0
21946,0
21947,0
21948,1
21949,1
21950,1
21951,0
21952,0
21953,0
21954,1
21955,1
21956,1
21957,0
21958,0
21959,0
21960,1
21961,0
21962,1
21963,1
21964,0
21965,0
21966,1
21967,1
21968,1
21969,0
21970,0
21971,1
21972,1
21973,1
21974,1
21975,0
21976,1
21977,0
21978,1
21979,1
21980,0
21981,1
21982,0
21983,1
21984,1
21985,1
21986,0
21987,1
21988,0
21989,1
21990,1
21991,0
21992,1
21993,1
21994,0
21995,1
21996,1
21997,1
21998,0
21999,1
22000,1
22001,1
22002,1
22003,0
22004,0
22005,0
22006,0
22007,1
22008,0
22009,0
22010,1
22011,0
22012,0
22013,1
22014,1
22015,0
22016,1
22017,1
22018,0
22019,1
22020,0
22021,1
22022,0
22023,0
22024,0
22025,1
22026,1
22027,0
22028,1
22029,0
22030,1
22031,1
22032,0
22033,1
22034,1
22035,1
22036,0
22037,1
22038,1
22039,1
22040,0
22041,1
22042,0
22043,1
22044,0
22045,0
22046,1
22047,0
22048,0
22049,1
22050,0
22051,1
22052,1
22053,1
22054,1
22055,1
22056,0
22057,1
22058,0
22059,1
22060,0
22061,0
22062,1
22063,0
22064,0
22065,0
22066,1
22067,1
22068,0
22069,1
22070,1
22071,1
22072,1
22073,1
22074,1
22075,0
22076,0
22077,1
22078,0
22079,1
22080,0
22081,1
22082,0
22083,0
22084,0
22085,0
22086,1
22087,0
22088,1
22089,1
22090,1
22091,1
22092,1
22093,1
22094,0
22095,0
22096,1
22097,0
22098,0
22099,0
22100,0
22101,1
22102,0
22103,0
22104,0
22105,0
22106,0
22107,1
22108,0
22109,1
22110,0
22111,0
22112,1
22113,1
22114,0
22115,1
22116,0
22117,1
22118,0
22119,0
22120,0
22121,0
22122,1
22123,1
22124,0
22125,1
22126,0
22127,1
22128,0
22129,1
22130,0
22131,0
22132,0
22133,1
22134,1
22135,1
22136,0
22137,1
22138,0
22139,1
22140,1
22141,1
22142,1
22143,1
22144,1
22145,0
22146,0
22147,1
22148,0
22149,1
22150,1
22151,1
22152,0
22153,1
22154,0
22155,1
22156,1
22157,0
22158,1
22159,1
22160,0
22161,1
22162,1
22163,1
22164,1
22165,0
22166,1
22167,1
22168,1
22169,1
22170,1
22171,0
22172,0
22173,1
22174,1
22175,0
22176,0
22177,0
22178,0
22179,1
22180,0
22181,0
22182,0
22183,0
22184,0
22185,0
22186,0
22187,0
22188,1
22189,0
22190,0
22191,0
22192,1
22193,0
22194,1
22195,0
22196,1
22197,0
22198,1
22199,0
22200,0
22201,1
22202,1
22203,0
22204,0
22205,1
22206,0
22207,0
22208,1
22209,1
22210,1
22211,1
22212,1
22213,1
22214,1
22215,1
22216,0
22217,0
22218,0
22219,1
22220,0
22221,1
22222,0
22223,1
22224,0
22225,1
22226,0
22227,1
22228,0
22229,1
22230,1
22231,1
22232,0
22233,0
22234,0
22235,0
22236,0
22237,0
22238,0
22239,1
22240,1
22241,1
22242,0
22243,1
22244,0
22245,1
22246,0
22247,1
22248,0
22249,0
22250,1
22251,1
22252,0
22253,1
22254,1
22255,0
22256,1
22257,0
22258,0
22259,1
22260,1
22261,1
22262,0
22263,0
22264,0
22265,0
22266,0
22267,0
22268,0
22269,0
22270,1
22271,0
22272,0
22273,0
22274,0
22275,0
22276,0
22277,1
22278,0
22279,0
22280,0
22281,0
22282,1
22283,0
22284,1
22285,0
22286,0
22287,1
22288,0
22289,0
22290,1
22291,0
22292,0
22293,1
22294,0
22295,1
22296,0
22297,0
22298,0
22299,0
22300,0
22301,0
22302,0
22303,0
22304,0
22305,1
22306,0
22307,1
22308,1
22309,1
22310,1
22311,1
22312,1
22313,1
22314,0
22315,0
22316,1
22317,0
22318,1
22319,0
22320,1
22321,0
22322,0
22323,1
22324,1
22325,0
22326,0
22327,1
22328,0
22329,1
22330,1
22331,0
22332,0
22333,1
22334,1
22335,0
22336,0
22337,0
22338,1
22339,0
22340,0
22341,0
22342,1
22343,1
22344,1
22345,1
22346,0
22347,0
22348,1
22349,0
22350,0
22351,1
22352,1
22353,0
22354,1
22355,1
22356,0
22357,0
22358,0
22359,1
22360,1
22361,0
22362,0
22363,1
22364,1
22365,0
22366,0
22367,0
22368,0
22369,0
22370,1
22371,0
22372,0
22373,1
22374,0
22375,1
22376,1
22377,1
22378,1
22379,1
22380,1
22381,1
22382,1
22383,1
22384,0
22385,1
22386,0
22387,0
22388,0
22389,1
22390,0
22391,1
22392,1
22393,0
22394,0
22395,1
22396,0
22397,1
22398,0
22399,0
22400,0
22401,1
22402,0
22403,0
22404,1
22405,0
22406,1
22407,0
22408,1
22409,1
22410,1
22411,1
22412,1
22413,0
22414,0
22415,1
22416,0
22417,0
22418,1
22419,0
22420,1
22421,0
22422,0
22423,1
22424,1
22425,1
22426,1
22427,0
22428,1
22429,0
22430,0
22431,1
22432,1
22433,1
22434,0
22435,0
22436,0
22437,0
22438,0
22439,1
22440,0
22441,0
22442,1
22443,0
22444,1
22445,1
22446,0
22447,0
22448,1
22449,1
22450,1
22451,1
22452,0
22453,1
22454,0
22455,0
22456,1
22457,1
22458,0
22459,1
22460,0
22461,1
22462,1
22463,1
22464,0
22465,1
22466,0
22467,1
22468,1
22469,1
22470,1
22471,0
22472,0
22473,0
22474,0
22475,1
22476,1
22477,0
22478,1
22479,1
22480,0
22481,0
22482,0
22483,1
22484,0
22485,1
22486,0
22487,0
22488,1
22489,1
22490,0
22491,1
22492,0
22493,0
22494,1
22495,1
22496,0
22497,0
22498,0
22499,1
22500,1
22501,0
22502,0
22503,0
22504,1
22505,1
22506,0
22507,0
22508,0
22509,0
22510,0
22511,1
22512,1
22513,1
22514,0
22515,0
22516,1
22517,1
22518,0
22519,0
22520,1
22521,1
22522,0
22523,1
22524,1
22525,0
22526,1
22527,1
22528,1
22529,0
22530,1
22531,0
22532,1
22533,0
22534,0
22535,1
22536,0
22537,0
22538,1
22539,1
22540,0
22541,0
22542,1
22543,1
22544,1
22545,0
22546,0
22547,1
22548,0
22549,0
22550,0
22551,1
22552,0
22553,0
22554,0
22555,1
22556,1
22557,0
22558,0
22559,0
22560,1
22561,1
22562,0
22563,0
22564,1
22565,0
22566,0
22567,1
22568,1
22569,0
22570,0
22571,0
22572,0
22573,1
22574,0
22575,0
22576,0
22577,0
22578,1
22579,1
22580,1
22581,1
22582,1
22583,0
22584,1
22585,1
22586,1
22587,1
22588,1
22589,1
22590,1
22591,0
22592,1
22593,1
22594,1
22595,0
22596,0
22597,1
22598,1
22599,1
22600,0
22601,1
22602,1
22603,0
22604,1
22605,1
22606,1
22607,1
22608,1
22609,0
22610,0
22611,1
22612,1
22613,0
22614,1
22615,0
22616,0
22617,0
22618,0
22619,1
22620,1
22621,1
22622,0
22623,0
22624,1
22625,1
22626,1
22627,1
22628,0
22629,0
22630,1
22631,0
22632,1
22633,0
22634,1
22635,0
22636,1
22637,1
22638,1
22639,1
22640,1
22641,1
22642,0
22643,0
22644,0
22645,1
22646,0
22647,1
22648,1
22649,0
22650,1
22651,1
22652,0
22653,1
22654,0
22655,1
22656,0
22657,0
22658,1
22659,1
22660,0
22661,0
22662,1
22663,0
22664,1
22665,0
22666,1
22667,1
22668,0
22669,1
22670,0
22671,1
22672,1
22673,1
22674,0
22675,0
22676,0
22677,0
22678,1
22679,0
22680,1
22681,0
22682,0
22683,1
22684,0
22685,0
22686,0
22687,1
22688,1
22689,1
22690,1
22691,1
22692,1
22693,1
22694,0
22695,1
22696,1
22697,1
22698,1
22699,1
22700,1
22701,0
22702,1
22703,0
22704,0
22705,1
22706,1
22707,0
22708,0
22709,0
22710,0
22711,0
22712,0
22713,1
22714,1
22715,0
22716,1
22717,0
22718,1
22719,1
22720,1
22721,0
22722,1
22723,1
22724,1
22725,1
22726,0
22727,0
22728,1
22729,0
22730,1
22731,1
22732,1
22733,0
22734,1
22735,0
22736,0
22737,0
22738,1
22739,1
22740,1
22741,1
22742,1
22743,1
22744,0
22745,0
22746,0
22747,1
22748,1
22749,1
22750,0
22751,0
22752,1
22753,1
22754,0
22755,1
22756,0
22757,1
22758,0
22759,1
22760,1
22761,0
22762,0
22763,1
22764,0
22765,1
22766,0
22767,0
22768,1
22769,1
22770,1
22771,1
22772,0
22773,0
22774,1
22775,1
22776,0
22777,1
22778,1
22779,1
22780,1
22781,1
22782,1
22783,1
22784,1
22785,1
22786,0
22787,0
22788,0
22789,1
22790,1
22791,0
22792,1
22793,1
22794,1
22795,1
22796,1
22797,0
22798,1
22799,0
22800,1
22801,1
22802,0
22803,1
22804,1
22805,1
22806,1
22807,0
22808,1
22809,1
22810,0
22811,1
22812,0
22813,1
22814,1
22815,0
22816,1
22817,1
22818,1
22819,1
22820,1
22821,1
22822,0
22823,0
22824,1
22825,0
22826,1
22827,1
22828,0
22829,1
22830,1
22831,0
22832,1
22833,1
22834,1
22835,1
22836,1
22837,1
22838,0
22839,1
22840,1
22841,1
22842,1
22843,1
22844,1
22845,1
22846,0
22847,0
22848,1
22849,1
22850,1
22851,0
22852,0
22853,0
22854,1
22855,1
22856,1
22857,0
22858,0
22859,0
22860,0
22861,1
22862,1
22863,1
22864,0
22865,0
22866,0
22867,1
22868,0
22869,0
22870,0
22871,1
22872,0
22873,1
22874,0
22875,0
22876,0
22877,1
22878,0
22879,0
22880,1
22881,1
22882,0
22883,0
22884,1
22885,0
22886,0
22887,1
22888,0
22889,1
22890,1
22891,0
22892,0
22893,1
22894,1
22895,0
22896,0
22897,0
22898,0
22899,0
22900,0
22901,0
22902,0
22903,1
22904,0
22905,0
22906,0
22907,0
22908,0
22909,1
22910,1
22911,0
22912,1
22913,1
22914,1
22915,0
22916,0
22917,1
22918,0
22919,0
22920,1
22921,1
22922,1
22923,0
22924,1
22925,0
22926,1
22927,0
22928,0
22929,1
22930,1
22931,1
22932,1
22933,0
22934,1
22935,0
22936,0
22937,1
22938,1
22939,1
22940,1
22941,1
22942,1
22943,1
22944,1
22945,1
22946,1
22947,0
22948,1
22949,1
22950,0
22951,1
22952,1
22953,0
22954,1
22955,1
22956,0
22957,0
22958,0
22959,1
22960,0
22961,0
22962,0
22963,0
22964,0
22965,1
22966,0
22967,0
22968,1
22969,1
22970,0
22971,0
22972,1
22973,1
22974,1
22975,1
22976,1
22977,1
22978,1
22979,1
22980,0
22981,0
22982,0
22983,0
22984,0
22985,0
22986,0
22987,1
22988,1
22989,1
22990,1
22991,1
22992,0
22993,0
22994,1
22995,1
22996,1
22997,1
22998,0
22999,0
23000,1
23001,1
23002,0
23003,0
23004,0
23005,1
23006,0
23007,1
23008,1
23009,0
23010,0
23011,0
23012,0
23013,0
23014,0
23015,0
23016,0
23017,1
23018,1
23019,1
23020,1
23021,0
23022,0
23023,0
23024,1
23025,0
23026,1
23027,1
23028,1
23029,1
23030,1
23031,1
23032,1
23033,1
23034,1
23035,0
23036,1
23037,0
23038,0
23039,1
23040,0
23041,1
23042,0
23043,1
23044,1
23045,1
23046,1
23047,1
23048,1
23049,1
23050,1
23051,0
23052,1
23053,1
23054,1
23055,0
23056,1
23057,1
23058,0
23059,1
23060,1
23061,0
23062,0
23063,1
23064,0
23065,0
23066,1
23067,1
23068,0
23069,1
23070,1
23071,1
23072,1
23073,0
23074,0
23075,0
23076,0
23077,1
23078,0
23079,0
23080,1
23081,1
23082,0
23083,1
23084,1
23085,0
23086,0
23087,1
23088,1
23089,0
23090,1
23091,0
23092,0
23093,0
23094,1
23095,0
23096,0
23097,0
23098,0
23099,1
23100,1
23101,0
23102,1
23103,1
23104,1
23105,1
23106,0
23107,1
23108,1
23109,1
23110,0
23111,1
23112,1
23113,1
23114,1
23115,1
23116,0
23117,0
23118,1
23119,1
23120,1
23121,1
23122,1
23123,1
23124,0
23125,0
23126,0
23127,0
23128,0
23129,0
23130,1
23131,0
23132,0
23133,0
23134,1
23135,0
23136,1
23137,0
23138,1
23139,0
23140,0
23141,1
23142,1
23143,1
23144,1
23145,0
23146,0
23147,0
23148,1
23149,0
23150,0
23151,0
23152,1
23153,0
23154,0
23155,1
23156,1
23157,1
23158,0
23159,0
23160,0
23161,1
23162,0
23163,1
23164,0
23165,0
23166,0
23167,0
23168,0
23169,1
23170,1
23171,0
23172,1
23173,0
23174,0
23175,0
23176,0
23177,1
23178,0
23179,1
23180,0
23181,1
23182,0
23183,1
23184,1
23185,1
23186,1
23187,1
23188,0
23189,0
23190,1
23191,0
23192,1
23193,1
23194,0
23195,1
23196,0
23197,0
23198,1
23199,0
23200,1
23201,0
23202,1
23203,1
23204,0
23205,0
23206,1
23207,1
23208,1
23209,0
23210,0
23211,1
23212,0
23213,1
23214,1
23215,1
23216,1
23217,1
23218,0
23219,1
23220,0
23221,1
23222,1
23223,0
23224,1
23225,0
23226,0
23227,0
23228,1
23229,0
23230,1
23231,0
23232,1
23233,0
23234,1
23235,0
23236,0
23237,1
23238,0
23239,0
23240,1
23241,0
23242,0
23243,0
23244,1
23245,1
23246,1
23247,0
23248,0
23249,1
23250,0
23251,0
23252,0
23253,0
23254,1
23255,0
23256,0
23257,1
23258,1
23259,1
23260,0
23261,1
23262,1
23263,1
23264,0
23265,0
23266,1
23267,1
23268,0
23269,0
23270,1
23271,1
23272,0
23273,1
23274,0
23275,0
23276,1
23277,1
23278,1
23279,0
23280,0
23281,1
23282,1
23283,1
23284,1
23285,0
23286,0
23287,0
23288,1
23289,1
23290,1
23291,1
23292,1
23293,0
23294,0
23295,0
23296,1
23297,1
23298,1
23299,0
23300,0
23301,0
23302,1
23303,0
23304,0
23305,1
23306,1
23307,1
23308,1
23309,1
23310,1
23311,0
23312,0
23313,0
23314,0
23315,0
23316,0
23317,0
23318,0
23319,0
23320,0
23321,0
23322,0
23323,1
23324,1
23325,0
23326,0
23327,1
23328,0
23329,1
23330,1
23331,1
23332,0
23333,0
23334,1
23335,0
23336,1
23337,1
23338,0
23339,1
23340,1
23341,0
23342,1
23343,1
23344,1
23345,1
23346,0
23347,1
23348,1
23349,1
23350,1
23351,0
23352,0
23353,0
23354,0
23355,0
23356,0
23357,0
23358,0
23359,1
23360,1
23361,0
23362,0
23363,1
23364,0
23365,0
23366,0
23367,1
23368,1
23369,0
23370,1
23371,0
23372,0
23373,0
23374,0
23375,0
23376,0
23377,0
23378,0
23379,0
23380,1
23381,1
23382,0
23383,1
23384,1
23385,1
23386,1
23387,1
23388,1
23389,1
23390,1
23391,0
23392,1
23393,0
23394,1
23395,1
23396,1
23397,1
23398,1
23399,1
23400,1
23401,0
23402,1
23403,0
23404,1
23405,1
23406,1
23407,1
23408,0
23409,1
23410,1
23411,0
23412,0
23413,0
23414,0
23415,0
23416,1
23417,0
23418,1
23419,0
23420,0
23421,1
23422,0
23423,0
23424,0
23425,0
23426,0
23427,0
23428,1
23429,0
23430,0
23431,0
23432,1
23433,1
23434,0
23435,0
23436,0
23437,0
23438,0
23439,1
23440,0
23441,0
23442,1
23443,1
23444,1
23445,0
23446,0
23447,0
23448,0
23449,0
23450,1
23451,0
23452,1
23453,0
23454,1
23455,1
23456,0
23457,1
23458,0
23459,0
23460,1
23461,0
23462,1
23463,1
23464,1
23465,1
23466,0
23467,1
23468,1
23469,0
23470,1
23471,0
23472,0
23473,1
23474,0
23475,1
23476,1
23477,1
23478,0
23479,1
23480,1
23481,0
23482,1
23483,0
23484,1
23485,1
23486,1
23487,1
23488,1
23489,0
23490,1
23491,0
23492,1
23493,1
23494,1
23495,1
23496,1
23497,1
23498,1
23499,1
23500,1
23501,0
23502,1
23503,0
23504,0
23505,1
23506,1
23507,0
23508,0
23509,1
23510,0
23511,1
23512,0
23513,1
23514,1
23515,0
23516,0
23517,1
23518,0
23519,0
23520,0
23521,0
23522,1
23523,0
23524,1
23525,0
23526,0
23527,1
23528,1
23529,1
23530,0
23531,1
23532,1
23533,0
23534,1
23535,1
23536,0
23537,1
23538,0
23539,0
23540,1
23541,0
23542,1
23543,1
23544,0
23545,0
23546,1
23547,0
23548,0
23549,1
23550,1
23551,1
23552,1
23553,0
23554,0
23555,0
23556,0
23557,1
23558,0
23559,0
23560,1
23561,1
23562,1
23563,0
23564,1
23565,0
23566,1
23567,1
23568,0
23569,1
23570,1
23571,0
23572,0
23573,1
23574,0
23575,0
23576,0
23577,1
23578,0
23579,1
23580,1
23581,1
23582,0
23583,0
23584,0
23585,0
23586,1
23587,1
23588,1
23589,1
23590,1
23591,0
23592,0
23593,1
23594,1
23595,1
23596,1
23597,0
23598,1
23599,1
23600,1
23601,1
23602,1
23603,0
23604,1
23605,1
23606,1
23607,0
23608,0
23609,0
23610,1
23611,1
23612,1
23613,0
23614,0
23615,0
23616,0
23617,1
23618,1
23619,1
23620,1
23621,0
23622,1
23623,1
23624,1
23625,1
23626,0
23627,0
23628,0
23629,0
23630,1
23631,1
23632,1
23633,1
23634,0
23635,1
23636,1
23637,0
23638,0
23639,1
23640,1
23641,0
23642,1
23643,1
23644,1
23645,0
23646,0
23647,1
23648,0
23649,0
23650,0
23651,1
23652,0
23653,0
23654,0
23655,0
23656,1
23657,1
23658,0
23659,0
23660,1
23661,0
23662,1
23663,0
23664,0
23665,1
23666,1
23667,1
23668,0
23669,0
23670,1
23671,1
23672,1
23673,0
23674,0
23675,0
23676,0
23677,1
23678,0
23679,1
23680,1
23681,0
23682,1
23683,0
23684,0
23685,0
23686,1
23687,0
23688,1
23689,1
23690,1
23691,1
23692,0
23693,1
23694,0
23695,1
23696,1
23697,1
23698,0
23699,1
23700,0
23701,1
23702,0
23703,1
23704,1
23705,1
23706,1
23707,1
23708,0
23709,1
23710,1
23711,0
23712,1
23713,1
23714,0
23715,1
23716,0
23717,0
23718,1
23719,1
23720,1
23721,0
23722,0
23723,0
23724,1
23725,0
23726,0
23727,0
23728,0
23729,1
23730,1
23731,0
23732,0
23733,0
23734,1
23735,0
23736,1
23737,1
23738,1
23739,1
23740,1
23741,1
23742,1
23743,1
23744,0
23745,0
23746,0
23747,1
23748,1
23749,0
23750,0
23751,0
23752,0
23753,0
23754,1
23755,1
23756,1
23757,1
23758,0
23759,0
23760,0
23761,1
23762,0
23763,1
23764,1
23765,1
23766,1
23767,0
23768,1
23769,0
23770,0
23771,1
23772,1
23773,0
23774,1
23775,1
23776,0
23777,1
23778,1
23779,1
23780,1
23781,1
23782,0
23783,1
23784,1
23785,1
23786,0
23787,1
23788,0
23789,0
23790,0
23791,1
23792,1
23793,0
23794,0
23795,0
23796,0
23797,1
23798,0
23799,0
23800,1
23801,0
23802,0
23803,0
23804,0
23805,0
23806,1
23807,0
23808,1
23809,1
23810,1
23811,1
23812,0
23813,0
23814,1
23815,0
23816,1
23817,0
23818,0
23819,1
23820,0
23821,1
23822,0
23823,1
23824,1
23825,0
23826,0
23827,0
23828,1
23829,0
23830,0
23831,1
23832,0
23833,1
23834,1
23835,1
23836,1
23837,0
23838,0
23839,1
23840,0
23841,0
23842,0
23843,1
23844,0
23845,0
23846,0
23847,1
23848,0
23849,0
23850,0
23851,1
23852,1
23853,0
23854,1
23855,0
23856,0
23857,0
23858,0
23859,0
23860,1
23861,1
23862,1
23863,1
23864,0
23865,1
23866,1
23867,1
23868,1
23869,0
23870,0
23871,1
23872,0
23873,1
23874,1
23875,0
23876,0
23877,1
23878,1
23879,1
23880,1
23881,1
23882,1
23883,0
23884,1
23885,1
23886,1
23887,1
23888,1
23889,0
23890,1
23891,0
23892,0
23893,1
23894,1
23895,1
23896,1
23897,1
23898,0
23899,1
23900,1
23901,1
23902,0
23903,0
23904,0
23905,1
23906,0
23907,0
23908,0
23909,0
23910,0
23911,0
23912,0
23913,1
23914,0
23915,1
23916,1
23917,1
23918,0
23919,1
23920,1
23921,0
23922,1
23923,0
23924,1
23925,1
23926,1
23927,0
23928,1
23929,0
23930,0
23931,0
23932,0
23933,0
23934,1
23935,1
23936,1
23937,1
23938,1
23939,1
23940,1
23941,0
23942,1
23943,0
23944,1
23945,0
23946,1
23947,0
23948,1
23949,0
23950,0
23951,0
23952,0
23953,1
23954,1
23955,0
23956,1
23957,1
23958,1
23959,1
23960,1
23961,0
23962,1
23963,1
23964,1
23965,1
23966,1
23967,0
23968,0
23969,0
23970,1
23971,1
23972,1
23973,1
23974,1
23975,1
23976,1
23977,0
23978,0
23979,1
23980,1
23981,1
23982,0
23983,0
23984,0
23985,0
23986,0
23987,0
23988,1
23989,0
23990,0
23991,0
23992,0
23993,1
23994,0
23995,1
23996,1
23997,1
23998,1
23999,1
24000,0
24001,1
24002,1
24003,0
24004,0
24005,1
24006,0
24007,1
24008,0
24009,0
24010,1
24011,1
24012,1
24013,1
24014,0
24015,0
24016,1
24017,0
24018,1
24019,0
24020,1
24021,1
24022,0
24023,1
24024,0
24025,1
24026,0
24027,1
24028,0
24029,1
24030,1
24031,1
24032,1
24033,1
24034,1
24035,0
24036,0
24037,1
24038,1
24039,0
24040,1
24041,1
24042,0
24043,0
24044,0
24045,1
24046,0
24047,1
24048,0
24049,1
24050,1
24051,1
